signup_date,termination_date,membership_cost
2014-01-11,2014-05-26,1007.0
2014-01-14,2014-06-27,1308.0
2014-01-11,2014-03-23,1325.0
2014-01-07,2014-06-02,981.0
2014-01-23,2014-02-20,1144.0
2014-01-20,2014-04-10,869.0
2014-01-03,2014-06-10,1183.0
2014-01-09,2014-05-11,1070.0
2014-01-27,2014-02-16,1316.0
2014-01-26,2014-06-15,1261.0
2014-01-16,2014-05-21,1165.0
2014-01-20,2014-06-22,1279.0
2014-01-06,2014-06-14,1326.0
2014-01-17,2014-06-22,1249.0
2014-01-31,2014-05-11,1282.0
2014-01-19,2014-06-25,1393.0
2014-01-29,2014-06-26,1066.0
2014-01-05,2014-06-26,945.0
2014-01-25,2014-04-20,1244.0
2014-01-25,2014-05-07,1197.0
2014-01-31,2014-06-12,1220.0
2014-01-29,2014-06-18,1262.0
2014-01-25,2014-03-06,1291.0
2014-01-02,2014-05-20,1313.0
2014-01-24,2014-02-19,1249.0
2014-01-17,2014-06-23,1431.0
2014-01-27,2014-03-02,1296.0
2014-01-26,2014-04-26,1013.0
2014-01-23,2014-04-06,876.0
2014-01-28,2014-06-21,1229.0
2014-01-01,2014-03-02,1078.0
2014-01-03,2014-06-21,1219.0
2014-01-07,2014-06-28,1041.0
2014-01-21,2014-06-29,1305.0
2014-01-24,2014-06-30,1261.0
2014-01-04,2014-06-14,1308.0
2014-01-27,2014-06-29,1114.0
2014-01-22,2014-02-25,915.0
2014-01-19,2014-05-05,1027.0
2014-01-10,2014-06-29,1326.0
2014-01-17,2014-05-26,1666.0
2014-01-19,2014-06-05,997.0
2014-01-17,2014-02-28,1403.0
2014-01-04,2014-04-25,1621.0
2014-01-05,2014-04-22,1067.0
2014-01-06,2014-06-17,922.0
2014-01-11,2014-05-29,1150.0
2014-01-24,2014-02-27,1258.0
2014-01-10,2014-03-01,1279.0
2014-01-01,2014-03-20,1235.0
2014-01-10,2014-05-15,1175.0
2014-01-04,2014-04-24,985.0
2014-01-09,2014-05-25,1110.0
2014-01-15,2014-06-22,1484.0
2014-01-02,2014-05-27,1386.0
2014-01-30,2014-06-15,928.0
2014-01-13,2014-04-19,1131.0
2014-01-21,2014-04-13,1574.0
2014-01-25,2014-03-16,1233.0
2014-01-10,2014-06-21,1289.0
2014-01-16,2014-02-27,1256.0
2014-01-17,2014-05-08,1273.0
2014-01-09,2014-05-25,899.0
2014-01-13,2014-03-09,1142.0
2014-01-26,2014-05-02,1044.0
2014-01-29,2014-06-09,1073.0
2014-01-10,2014-05-08,1198.0
2014-01-18,2014-06-23,1024.0
2014-01-04,2014-03-30,1429.0
2014-01-19,2014-06-30,924.0
2014-01-10,2014-07-01,1121.0
2014-01-21,2014-05-04,948.0
2014-01-07,2014-05-30,1655.0
2014-01-18,2014-04-30,1310.0
2014-01-06,2014-06-08,1322.0
2014-01-13,2014-06-26,1351.0
2014-01-22,2014-05-21,1206.0
2014-01-20,2014-04-17,1163.0
2014-01-28,2014-05-18,636.0
2014-01-09,2014-04-10,1502.0
2014-01-16,2014-04-15,1012.0
2014-01-13,2014-04-11,1333.0
2014-01-01,2014-06-10,1023.0
2014-01-06,2014-03-20,1227.0
2014-01-31,2014-06-29,1411.0
2014-01-24,2014-03-09,1205.0
2014-01-18,2014-06-07,1299.0
2014-01-18,2014-06-29,1378.0
2014-01-13,2014-06-27,1572.0
2014-01-31,2014-03-04,1223.0
2014-01-15,2014-07-01,1098.0
2014-01-26,2014-05-09,1127.0
2014-01-18,2014-03-22,1023.0
2014-01-28,2014-06-14,1020.0
2014-01-21,2014-06-05,1169.0
2014-01-20,2014-06-06,1181.0
2014-01-18,2014-06-05,1119.0
2014-01-24,2014-05-16,1277.0
2014-01-03,2014-06-22,1092.0
2014-01-25,2014-06-29,1301.0
2014-01-08,2014-06-29,1168.0
2014-01-06,2014-06-12,1477.0
2014-01-04,2014-06-21,1094.0
2014-01-07,2014-02-21,1195.0
2014-01-07,2014-06-06,1476.0
2014-01-06,2014-05-02,1269.0
2014-01-28,2014-06-23,1189.0
2014-01-18,2014-06-14,936.0
2014-01-24,2014-06-10,1060.0
2014-01-19,2014-03-12,1456.0
2014-01-23,2014-05-07,1469.0
2014-01-31,2014-03-15,1338.0
2014-01-09,2014-06-10,1320.0
2014-01-18,2014-06-27,1058.0
2014-01-11,2014-05-18,1454.0
2014-01-29,2014-05-17,1697.0
2014-01-09,2014-03-04,1144.0
2014-01-08,2014-04-18,1159.0
2014-01-05,2014-06-03,1181.0
2014-01-15,2014-05-04,1024.0
2014-01-17,2014-05-04,1273.0
2014-01-19,2014-07-01,1067.0
2014-01-01,2014-04-27,1128.0
2014-01-29,2014-06-14,1415.0
2014-01-03,2014-04-20,1255.0
2014-01-24,2014-06-19,1166.0
2014-01-10,2014-05-26,1167.0
2014-01-01,2014-06-26,1205.0
2014-01-22,2014-06-10,935.0
2014-01-31,2014-06-28,1121.0
2014-01-15,2014-05-21,1212.0
2014-01-01,2014-05-31,1036.0
2014-01-03,2014-06-21,820.0
2014-01-23,2014-06-27,1206.0
2014-01-16,2014-05-17,1341.0
2014-01-26,2014-06-19,1135.0
2014-01-21,2014-06-28,1310.0
2014-01-24,2014-06-26,1070.0
2014-01-01,2014-06-22,1317.0
2014-01-11,2014-06-21,1133.0
2014-01-08,2014-06-20,869.0
2014-01-10,2014-04-13,1158.0
2014-01-16,2014-06-30,1426.0
2014-01-05,2014-05-22,1063.0
2014-01-25,2014-06-19,1299.0
2014-01-04,2014-05-16,1132.0
2014-01-31,2014-07-01,1121.0
2014-01-11,2014-05-22,865.0
2014-01-17,2014-06-08,811.0
2014-01-31,2014-06-27,1205.0
2014-01-24,2014-04-25,1323.0
2014-01-08,2014-03-03,1163.0
2014-01-09,2014-06-29,849.0
2014-01-25,2014-06-29,1139.0
2014-01-27,2014-03-02,907.0
2014-01-23,2014-06-02,1241.0
2014-01-18,2014-06-03,1046.0
2014-01-11,2014-03-02,1229.0
2014-01-22,2014-06-15,1036.0
2014-01-11,2014-04-12,1329.0
2014-01-09,2014-06-07,1484.0
2014-01-04,2014-02-28,1175.0
2014-01-08,2014-04-17,1706.0
2014-01-15,2014-06-13,1237.0
2014-01-23,2014-05-04,1081.0
2014-01-24,2014-06-06,1116.0
2014-01-25,2014-06-07,902.0
2014-01-19,2014-06-11,1213.0
2014-01-13,2014-05-06,1432.0
2014-01-09,2014-06-24,1407.0
2014-01-26,2014-07-01,1216.0
2014-01-19,2014-06-18,1308.0
2014-01-19,2014-06-25,1251.0
2014-01-18,2014-06-29,1146.0
2014-01-17,2014-06-28,1272.0
2014-01-28,2014-06-11,1148.0
2014-01-31,2014-06-13,1521.0
2014-01-25,2014-02-23,1292.0
2014-01-23,2014-02-24,770.0
2014-01-17,2014-06-09,1144.0
2014-01-06,2014-05-21,989.0
2014-01-09,2014-04-18,1362.0
2014-01-24,2014-05-18,1302.0
2014-01-15,2014-06-11,1409.0
2014-01-26,2014-03-14,1112.0
2014-01-30,2014-06-29,1108.0
2014-01-10,2014-05-16,1295.0
2014-01-24,2014-06-07,1186.0
2014-01-29,2014-06-26,1562.0
2014-01-27,2014-05-30,1087.0
2014-01-24,2014-06-06,883.0
2014-01-18,2014-06-30,1329.0
2014-01-24,2014-06-18,1262.0
2014-01-24,2014-06-26,1073.0
2014-01-22,2014-05-20,1233.0
2014-01-31,2014-05-31,1330.0
2014-01-22,2014-06-06,1070.0
2014-01-18,2014-04-13,1232.0
2014-01-08,2014-05-10,1027.0
2014-01-06,2014-06-18,1092.0
2014-01-12,2014-06-01,1111.0
2014-01-28,2014-06-15,1252.0
2014-01-26,2014-06-29,1195.0
2014-01-20,2014-05-13,1578.0
2014-01-17,2014-04-18,1549.0
2014-01-19,2014-03-09,1217.0
2014-01-29,2014-05-02,845.0
2014-01-16,2014-06-28,989.0
2014-01-27,2014-06-22,1653.0
2014-01-28,2014-05-17,1207.0
2014-01-28,2014-06-13,1398.0
2014-01-03,2014-07-01,1146.0
2014-01-24,2014-06-12,1195.0
2014-01-27,2014-03-07,1352.0
2014-01-12,2014-03-06,1654.0
2014-01-30,2014-03-24,1386.0
2014-01-26,2014-03-03,1229.0
2014-01-18,2014-06-19,1354.0
2014-01-26,2014-06-08,994.0
2014-01-10,2014-04-12,1352.0
2014-01-06,2014-06-05,1730.0
2014-01-28,2014-03-07,751.0
2014-01-23,2014-06-21,1035.0
2014-01-18,2014-05-25,1113.0
2014-01-03,2014-06-29,1366.0
2014-01-28,2014-06-07,1011.0
2014-01-26,2014-06-29,1046.0
2014-01-10,2014-03-29,1285.0
2014-01-08,2014-06-08,1507.0
2014-01-24,2014-03-01,1203.0
2014-01-25,2014-06-05,1214.0
2014-01-22,2014-05-23,967.0
2014-01-01,2014-06-29,991.0
2014-01-06,2014-06-26,1129.0
2014-01-06,2014-06-24,1390.0
2014-01-20,2014-06-28,1219.0
2014-01-12,2014-04-13,1229.0
2014-01-11,2014-06-30,1361.0
2014-01-24,2014-06-19,1148.0
2014-01-22,2014-06-29,1116.0
2014-01-17,2014-03-15,1250.0
2014-01-28,2014-06-30,1335.0
2014-01-19,2014-03-08,1081.0
2014-01-31,2014-05-21,1561.0
2014-01-01,2014-02-17,1250.0
2014-01-17,2014-03-03,975.0
2014-01-10,2014-06-25,1216.0
2014-01-16,2014-05-04,1155.0
2014-01-11,2014-06-07,1004.0
2014-01-25,2014-06-29,1314.0
2014-01-06,2014-05-16,937.0
2014-01-18,2014-04-13,1655.0
2014-01-29,2014-06-13,856.0
2014-01-07,2014-06-29,1325.0
2014-01-07,2014-05-02,1239.0
2014-01-12,2014-06-16,1012.0
2014-01-18,2014-03-01,1642.0
2014-01-28,2014-04-30,1440.0
2014-01-17,2014-03-08,1236.0
2014-01-06,2014-06-15,1418.0
2014-01-17,2014-06-19,1132.0
2014-01-20,2014-06-10,1080.0
2014-01-25,2014-02-21,853.0
2014-01-04,2014-06-22,1123.0
2014-01-21,2014-06-19,976.0
2014-01-29,2014-06-13,962.0
2014-01-14,2014-04-24,1196.0
2014-01-03,2014-05-09,1110.0
2014-01-28,2014-05-29,1084.0
2014-01-09,2014-06-29,1122.0
2014-01-31,2014-03-01,1028.0
2014-01-26,2014-06-13,958.0
2014-01-18,2014-04-11,1322.0
2014-01-28,2014-04-10,1335.0
2014-01-22,2014-06-27,910.0
2014-01-20,2014-04-24,1003.0
2014-01-05,2014-06-03,666.0
2014-01-02,2014-02-18,1144.0
2014-01-18,2014-04-28,1206.0
2014-01-14,2014-02-18,1052.0
2014-01-16,2014-05-23,1175.0
2014-01-26,2014-06-28,1127.0
2014-01-15,2014-02-17,1275.0
2014-01-05,2014-05-26,1143.0
2014-01-07,2014-06-14,893.0
2014-01-26,2014-06-26,1494.0
2014-01-06,2014-06-28,1160.0
2014-01-01,2014-06-15,1026.0
2014-01-13,2014-04-14,1266.0
2014-01-25,2014-06-02,842.0
2014-01-17,2014-06-27,1491.0
2014-01-23,2014-06-06,979.0
2014-01-17,2014-05-19,1296.0
2014-01-07,2014-06-22,1402.0
2014-01-01,2014-03-02,1567.0
2014-01-08,2014-06-26,1265.0
2014-01-27,2014-04-01,1292.0
2014-01-18,2014-04-12,1390.0
2014-01-17,2014-05-31,1150.0
2014-01-07,2014-03-29,1375.0
2014-01-10,2014-03-16,927.0
2014-01-10,2014-05-14,982.0
2014-01-18,2014-06-29,1420.0
2014-01-06,2014-02-24,1110.0
2014-01-18,2014-04-21,1299.0
2014-01-25,2014-06-22,1188.0
2014-01-20,2014-06-28,1481.0
2014-01-26,2014-06-10,848.0
2014-01-31,2014-05-19,1054.0
2014-01-30,2014-05-13,1328.0
2014-01-08,2014-04-06,832.0
2014-01-07,2014-03-29,1137.0
2014-01-11,2014-03-15,1245.0
2014-01-17,2014-03-25,1082.0
2014-01-03,2014-05-02,1196.0
2014-01-18,2014-06-29,1233.0
2014-01-21,2014-03-25,1175.0
2014-01-20,2014-06-14,1079.0
2014-01-11,2014-06-29,1026.0
2014-01-25,2014-04-07,1274.0
2014-01-25,2014-02-16,1399.0
2014-01-17,2014-05-18,1453.0
2014-01-20,2014-04-14,1060.0
2014-01-09,2014-06-01,1129.0
2014-01-10,2014-07-01,998.0
2014-01-19,2014-04-21,849.0
2014-01-01,2014-06-19,1474.0
2014-01-28,2014-02-20,1369.0
2014-01-04,2014-05-05,1514.0
2014-01-20,2014-03-24,862.0
2014-01-04,2014-03-16,1142.0
2014-01-01,2014-06-25,1177.0
2014-01-20,2014-06-09,983.0
2014-01-21,2014-07-01,1130.0
2014-01-24,2014-05-12,1134.0
2014-01-30,2014-05-13,1343.0
2014-01-09,2014-04-03,1315.0
2014-01-15,2014-06-28,1408.0
2014-01-12,2014-06-08,1121.0
2014-01-08,2014-02-26,1469.0
2014-01-26,2014-06-14,1158.0
2014-01-05,2014-06-30,1257.0
2014-01-13,2014-06-26,937.0
2014-01-22,2014-06-16,922.0
2014-01-24,2014-05-21,1097.0
2014-01-11,2014-04-09,1163.0
2014-01-09,2014-04-25,1369.0
2014-01-09,2014-04-03,1367.0
2014-01-03,2014-07-01,1096.0
2014-01-30,2014-06-19,1164.0
2014-01-17,2014-04-18,926.0
2014-01-24,2014-05-14,1447.0
2014-01-27,2014-05-12,1303.0
2014-01-31,2014-03-01,1404.0
2014-01-26,2014-04-03,1042.0
2014-01-08,2014-03-31,1115.0
2014-01-08,2014-05-31,1449.0
2014-01-06,2014-05-20,1097.0
2014-01-23,2014-05-22,921.0
2014-01-08,2014-06-14,1038.0
2014-01-25,2014-03-23,1161.0
2014-01-08,2014-06-04,1160.0
2014-01-22,2014-06-18,1586.0
2014-01-01,2014-05-18,1048.0
2014-01-02,2014-06-27,1285.0
2014-01-30,2014-03-02,967.0
2014-01-09,2014-02-27,1084.0
2014-01-30,2014-06-03,1142.0
2014-01-15,2014-06-27,1413.0
2014-01-11,2014-02-16,1375.0
2014-01-16,2014-06-27,1503.0
2014-01-12,2014-05-24,1396.0
2014-01-18,2014-05-15,1157.0
2014-01-16,2014-06-13,1408.0
2014-01-25,2014-06-29,1004.0
2014-01-22,2014-05-18,1251.0
2014-01-22,2014-06-21,1386.0
2014-01-08,2014-05-08,1420.0
2014-01-06,2014-05-12,1315.0
2014-01-20,2014-06-20,1352.0
2014-01-05,2014-04-08,1025.0
2014-01-12,2014-06-08,1305.0
2014-01-17,2014-03-22,1246.0
2014-01-05,2014-06-28,1282.0
2014-01-23,2014-03-22,1350.0
2014-01-17,2014-06-28,1407.0
2014-01-01,2014-02-16,1370.0
2014-01-19,2014-06-24,1517.0
2014-01-10,2014-05-25,1089.0
2014-01-23,2014-05-18,1417.0
2014-01-14,2014-04-27,1130.0
2014-01-31,2014-06-27,949.0
2014-01-31,2014-04-24,1031.0
2014-01-24,2014-05-10,1170.0
2014-01-25,2014-05-31,1091.0
2014-01-18,2014-06-08,1274.0
2014-01-26,2014-05-18,1184.0
2014-01-02,2014-02-22,1395.0
2014-01-17,2014-04-27,965.0
2014-01-10,2014-06-29,1357.0
2014-01-18,2014-06-28,1382.0
2014-01-25,2014-06-30,1374.0
2014-01-06,2014-05-23,1471.0
2014-01-17,2014-03-16,1101.0
2014-01-23,2014-02-22,1004.0
2014-01-03,2014-03-09,945.0
2014-01-18,2014-06-29,1317.0
2014-01-27,2014-07-01,1237.0
2014-01-21,2014-05-05,1254.0
2014-01-24,2014-03-03,1281.0
2014-01-02,2014-05-23,1303.0
2014-01-11,2014-06-16,1245.0
2014-01-28,2014-06-15,1292.0
2014-01-26,2014-03-07,1396.0
2014-01-08,2014-05-16,1276.0
2014-01-06,2014-05-29,889.0
2014-01-01,2014-03-23,1164.0
2014-01-20,2014-03-11,989.0
2014-01-26,2014-03-02,1230.0
2014-01-11,2014-06-08,1154.0
2014-01-15,2014-06-26,1695.0
2014-01-02,2014-06-28,1143.0
2014-01-25,2014-06-29,1241.0
2014-01-12,2014-06-28,998.0
2014-01-27,2014-06-24,1602.0
2014-01-23,2014-03-06,1166.0
2014-01-23,2014-05-09,1075.0
2014-01-19,2014-05-01,1015.0
2014-01-19,2014-03-15,1147.0
2014-01-27,2014-06-28,924.0
2014-01-31,2014-04-27,1065.0
2014-01-20,2014-05-01,1237.0
2014-01-31,2014-06-23,1426.0
2014-01-19,2014-05-23,1274.0
2014-01-25,2014-06-28,1399.0
2014-01-08,2014-06-12,1589.0
2014-01-26,2014-04-25,882.0
2014-01-19,2014-05-12,1234.0
2014-01-09,2014-05-23,1039.0
2014-01-17,2014-06-22,904.0
2014-01-31,2014-05-26,1207.0
2014-01-20,2014-05-18,1416.0
2014-01-07,2014-05-16,1288.0
2014-01-18,2014-06-27,904.0
2014-01-16,2014-05-23,1217.0
2014-01-31,2014-06-16,967.0
2014-01-06,2014-06-27,1226.0
2014-01-14,2014-06-12,1153.0
2014-01-13,2014-06-17,1203.0
2014-01-29,2014-04-17,1381.0
2014-01-22,2014-03-11,1158.0
2014-01-03,2014-06-03,1023.0
2014-01-21,2014-06-25,854.0
2014-01-02,2014-06-09,1228.0
2014-01-11,2014-06-28,1358.0
2014-01-04,2014-06-20,1333.0
2014-01-07,2014-06-19,1246.0
2014-01-04,2014-05-01,1289.0
2014-01-18,2014-06-07,1565.0
2014-01-18,2014-04-05,1139.0
2014-01-28,2014-06-13,1095.0
2014-01-19,2014-03-07,1303.0
2014-01-10,2014-06-04,1270.0
2014-01-13,2014-06-21,1711.0
2014-01-15,2014-05-31,1421.0
2014-01-10,2014-06-24,1378.0
2014-01-29,2014-05-10,1071.0
2014-01-05,2014-05-25,1214.0
2014-01-31,2014-04-18,1206.0
2014-01-04,2014-06-21,1459.0
2014-01-24,2014-06-21,1210.0
2014-01-05,2014-06-29,1050.0
2014-01-26,2014-04-21,1135.0
2014-01-01,2014-06-16,1364.0
2014-01-03,2014-05-15,1431.0
2014-01-27,2014-06-30,816.0
2014-01-21,2014-06-23,1031.0
2014-01-28,2014-06-14,1380.0
2014-01-11,2014-05-25,1143.0
2014-01-25,2014-06-26,1230.0
2014-01-17,2014-06-21,1227.0
2014-01-26,2014-05-15,1085.0
2014-01-09,2014-06-20,1220.0
2014-01-27,2014-06-29,1071.0
2014-01-16,2014-06-30,1249.0
2014-01-25,2014-06-22,1200.0
2014-01-29,2014-02-17,1620.0
2014-01-26,2014-06-29,1500.0
2014-01-23,2014-06-11,1321.0
2014-01-23,2014-04-26,1085.0
2014-01-26,2014-05-11,1031.0
2014-01-25,2014-06-28,1316.0
2014-01-11,2014-05-12,1192.0
2014-01-17,2014-07-01,1343.0
2014-01-05,2014-06-18,1259.0
2014-01-06,2014-05-21,1178.0
2014-01-26,2014-04-15,1250.0
2014-01-17,2014-04-13,1376.0
2014-01-31,2014-04-19,1303.0
2014-01-19,2014-03-28,1050.0
2014-01-30,2014-05-17,839.0
2014-01-05,2014-05-29,1081.0
2014-01-01,2014-06-08,934.0
2014-01-11,2014-05-28,1267.0
2014-01-30,2014-05-12,766.0
2014-01-01,2014-05-29,1140.0
2014-01-25,2014-06-29,1182.0
2014-01-18,2014-06-22,1151.0
2014-01-30,2014-06-12,1597.0
2014-01-19,2014-03-01,1085.0
2014-01-05,2014-06-24,1036.0
2014-01-30,2014-06-02,1231.0
2014-01-02,2014-05-31,890.0
2014-01-23,2014-05-14,1023.0
2014-01-26,2014-04-02,1166.0
2014-01-30,2014-06-28,1516.0
2014-01-28,2014-06-20,1171.0
2014-01-14,2014-05-10,1145.0
2014-01-10,2014-06-20,1209.0
2014-01-20,2014-05-30,1263.0
2014-01-11,2014-06-07,1160.0
2014-01-01,2014-04-26,929.0
2014-01-16,2014-06-30,1220.0
2014-01-22,2014-06-29,772.0
2014-01-10,2014-05-29,1457.0
2014-01-14,2014-06-09,1161.0
2014-01-16,2014-05-28,1076.0
2014-01-30,2014-05-23,1283.0
2014-01-10,2014-05-17,1256.0
2014-01-25,2014-02-16,1295.0
2014-01-25,2014-05-18,1110.0
2014-01-18,2014-04-26,1089.0
2014-01-03,2014-06-16,1009.0
2014-01-07,2014-07-01,1194.0
2014-01-25,2014-05-06,1424.0
2014-01-19,2014-05-18,1358.0
2014-01-30,2014-06-07,888.0
2014-01-24,2014-06-04,1335.0
2014-01-25,2014-06-29,998.0
2014-01-25,2014-06-20,1477.0
2014-01-07,2014-06-06,1112.0
2014-01-02,2014-06-11,1035.0
2014-01-13,2014-06-30,1495.0
2014-01-14,2014-06-27,1405.0
2014-01-06,2014-06-11,1482.0
2014-01-05,2014-05-21,1283.0
2014-01-15,2014-04-09,1131.0
2014-01-15,2014-06-08,1057.0
2014-01-31,2014-05-16,1166.0
2014-01-14,2014-06-16,1226.0
2014-01-18,2014-06-29,1479.0
2014-01-19,2014-02-18,1230.0
2014-01-31,2014-06-30,1152.0
2014-01-24,2014-06-20,1416.0
2014-01-21,2014-03-12,1130.0
2014-01-19,2014-06-29,1634.0
2014-01-05,2014-06-28,771.0
2014-01-13,2014-06-12,1382.0
2014-01-30,2014-06-13,1370.0
2014-01-24,2014-06-07,1198.0
2014-01-31,2014-04-12,1109.0
2014-01-03,2014-05-30,1370.0
2014-01-18,2014-02-17,1315.0
2014-01-04,2014-06-22,1275.0
2014-01-22,2014-02-18,1098.0
2014-01-09,2014-06-23,1394.0
2014-01-10,2014-06-17,1197.0
2014-01-16,2014-04-07,1374.0
2014-01-29,2014-05-02,1130.0
2014-01-28,2014-03-30,1574.0
2014-01-06,2014-05-23,806.0
2014-01-01,2014-05-31,1023.0
2014-01-07,2014-06-17,784.0
2014-01-21,2014-05-25,945.0
2014-01-05,2014-02-18,1144.0
2014-01-18,2014-05-12,1247.0
2014-01-11,2014-05-31,1559.0
2014-01-08,2014-06-29,1124.0
2014-01-19,2014-06-21,1252.0
2014-01-01,2014-06-29,1287.0
2014-01-11,2014-06-15,1470.0
2014-01-23,2014-07-01,1052.0
2014-01-03,2014-05-28,1031.0
2014-01-19,2014-06-29,911.0
2014-01-19,2014-05-18,1082.0
2014-01-24,2014-06-15,1125.0
2014-01-13,2014-06-30,1140.0
2014-01-25,2014-05-09,759.0
2014-01-18,2014-06-29,1741.0
2014-01-17,2014-06-01,1306.0
2014-01-31,2014-05-25,1438.0
2014-01-18,2014-06-29,1184.0
2014-01-17,2014-06-28,1043.0
2014-01-10,2014-06-06,720.0
2014-01-24,2014-06-22,1006.0
2014-01-22,2014-04-27,1417.0
2014-01-25,2014-06-21,1241.0
2014-01-18,2014-06-08,1353.0
2014-01-01,2014-06-04,1168.0
2014-01-30,2014-06-19,1374.0
2014-01-29,2014-06-18,1405.0
2014-01-05,2014-05-14,1551.0
2014-01-18,2014-04-30,1320.0
2014-01-09,2014-04-20,1376.0
2014-01-11,2014-03-31,1255.0
2014-01-16,2014-06-29,1051.0
2014-01-10,2014-05-11,1258.0
2014-01-12,2014-02-21,1194.0
2014-01-26,2014-06-30,1312.0
2014-01-25,2014-06-19,1309.0
2014-01-16,2014-04-15,942.0
2014-01-24,2014-05-29,1237.0
2014-01-01,2014-06-04,913.0
2014-01-20,2014-06-07,1052.0
2014-01-04,2014-06-22,920.0
2014-01-24,2014-06-22,1053.0
2014-01-25,2014-04-16,1416.0
2014-01-11,2014-06-01,1526.0
2014-01-01,2014-05-25,1248.0
2014-01-18,2014-02-28,1114.0
2014-01-17,2014-05-16,1334.0
2014-01-05,2014-03-09,1160.0
2014-01-21,2014-04-05,821.0
2014-01-28,2014-06-30,1042.0
2014-01-14,2014-03-20,1402.0
2014-01-06,2014-06-29,857.0
2014-01-07,2014-06-11,1374.0
2014-01-07,2014-06-26,1532.0
2014-01-30,2014-03-16,826.0
2014-01-17,2014-03-09,1586.0
2014-01-16,2014-03-10,1042.0
2014-01-24,2014-05-16,1248.0
2014-01-12,2014-03-16,1404.0
2014-01-10,2014-05-18,1172.0
2014-01-29,2014-06-28,1458.0
2014-01-27,2014-04-06,1281.0
2014-01-25,2014-06-23,1565.0
2014-01-11,2014-05-30,1287.0
2014-01-05,2014-06-24,1297.0
2014-01-03,2014-06-28,1157.0
2014-01-04,2014-06-26,1005.0
2014-01-30,2014-03-02,1875.0
2014-01-29,2014-06-30,1733.0
2014-01-25,2014-06-15,1063.0
2014-01-11,2014-06-14,1250.0
2014-01-31,2014-03-09,986.0
2014-01-26,2014-05-25,1278.0
2014-01-11,2014-06-14,1042.0
2014-01-25,2014-06-29,1023.0
2014-01-14,2014-04-04,950.0
2014-01-30,2014-05-22,1478.0
2014-01-12,2014-06-28,1131.0
2014-01-10,2014-06-28,1267.0
2014-01-23,2014-03-07,1319.0
2014-01-02,2014-06-23,1363.0
2014-01-27,2014-02-20,1156.0
2014-01-03,2014-03-20,1367.0
2014-01-19,2014-06-12,1168.0
2014-01-20,2014-03-23,1325.0
2014-01-04,2014-06-07,1164.0
2014-01-30,2014-06-28,775.0
2014-01-31,2014-06-25,1225.0
2014-01-24,2014-05-15,1182.0
2014-01-19,2014-03-09,1605.0
2014-01-14,2014-06-01,1389.0
2014-01-11,2014-06-17,1463.0
2014-01-06,2014-06-15,1224.0
2014-01-19,2014-06-28,1176.0
2014-01-11,2014-06-20,1308.0
2014-01-12,2014-06-20,745.0
2014-01-01,2014-02-23,1196.0
2014-01-05,2014-06-24,1084.0
2014-01-31,2014-06-28,1326.0
2014-01-07,2014-04-25,1169.0
2014-01-05,2014-06-28,1340.0
2014-01-24,2014-05-03,1125.0
2014-01-30,2014-05-31,777.0
2014-01-31,2014-06-30,1489.0
2014-01-09,2014-03-03,1066.0
2014-01-17,2014-06-13,1303.0
2014-01-10,2014-06-30,1053.0
2014-01-28,2014-05-26,1567.0
2014-01-17,2014-06-09,1169.0
2014-01-07,2014-06-23,1219.0
2014-01-11,2014-05-31,1367.0
2014-01-27,2014-05-17,1193.0
2014-01-19,2014-06-23,1422.0
2014-01-07,2014-04-13,1311.0
2014-01-14,2014-06-28,1218.0
2014-01-10,2014-05-26,1359.0
2014-01-10,2014-03-22,1236.0
2014-01-20,2014-05-26,965.0
2014-01-24,2014-06-24,1513.0
2014-01-25,2014-06-16,1138.0
2014-01-09,2014-05-04,1321.0
2014-01-16,2014-06-21,1325.0
2014-01-26,2014-03-07,1129.0
2014-01-25,2014-06-29,1452.0
2014-01-04,2014-02-22,1618.0
2014-01-07,2014-03-08,1392.0
2014-01-28,2014-05-22,1156.0
2014-01-26,2014-05-12,1289.0
2014-01-17,2014-06-28,1125.0
2014-01-05,2014-06-27,1069.0
2014-01-01,2014-06-20,1104.0
2014-01-01,2014-06-15,1377.0
2014-01-06,2014-05-24,1428.0
2014-01-19,2014-04-17,1462.0
2014-01-28,2014-06-29,1294.0
2014-01-26,2014-05-24,1153.0
2014-01-25,2014-04-01,1120.0
2014-01-18,2014-06-22,802.0
2014-01-13,2014-02-17,1134.0
2014-01-29,2014-06-19,840.0
2014-01-06,2014-06-22,1305.0
2014-01-25,2014-06-08,1051.0
2014-01-16,2014-02-26,1341.0
2014-01-28,2014-06-04,1514.0
2014-01-23,2014-04-14,1346.0
2014-01-19,2014-06-14,1335.0
2014-01-08,2014-06-29,1313.0
2014-01-25,2014-05-30,1614.0
2014-01-09,2014-03-15,1091.0
2014-01-06,2014-06-18,993.0
2014-01-05,2014-06-20,1418.0
2014-01-23,2014-04-12,1311.0
2014-01-24,2014-06-27,1356.0
2014-01-11,2014-06-29,1331.0
2014-01-08,2014-04-30,1011.0
2014-01-11,2014-06-30,1190.0
2014-01-08,2014-06-21,1020.0
2014-01-18,2014-06-22,1415.0
2014-01-25,2014-06-29,1500.0
2014-01-18,2014-04-10,909.0
2014-01-31,2014-05-16,945.0
2014-01-15,2014-04-23,1207.0
2014-01-14,2014-06-22,1240.0
2014-01-24,2014-06-21,1077.0
2014-01-31,2014-05-10,1016.0
2014-01-20,2014-05-25,1197.0
2014-01-24,2014-06-22,1400.0
